"time_utc","time_local","value","metric"
"2026-06-11 18:25:27","2026-06-12 02:25:27","95096832","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:25:42","2026-06-12 02:25:42","95096832","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:25:57","2026-06-12 02:25:57","95096832","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:26:12","2026-06-12 02:26:12","95096832","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:26:27","2026-06-12 02:26:27","95105024","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:26:42","2026-06-12 02:26:42","95096832","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:26:57","2026-06-12 02:26:57","95223808","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:27:12","2026-06-12 02:27:12","95223808","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:27:27","2026-06-12 02:27:27","95215616","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:27:42","2026-06-12 02:27:42","95215616","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:27:57","2026-06-12 02:27:57","95096832","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:28:12","2026-06-12 02:28:12","95100928","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:28:27","2026-06-12 02:28:27","95096832","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:28:42","2026-06-12 02:28:42","95096832","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:28:57","2026-06-12 02:28:57","95100928","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:29:12","2026-06-12 02:29:12","95105024","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:29:27","2026-06-12 02:29:27","95105024","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:29:42","2026-06-12 02:29:42","95363072","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:29:57","2026-06-12 02:29:57","95354880","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:30:12","2026-06-12 02:30:12","95105024","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:30:27","2026-06-12 02:30:27","95096832","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:30:42","2026-06-12 02:30:42","95092736","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:30:57","2026-06-12 02:30:57","95354880","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:31:12","2026-06-12 02:31:12","95354880","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:31:27","2026-06-12 02:31:27","95092736","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:31:42","2026-06-12 02:31:42","95092736","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:31:57","2026-06-12 02:31:57","95092736","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:32:12","2026-06-12 02:32:12","95350784","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:32:27","2026-06-12 02:32:27","95092736","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:32:42","2026-06-12 02:32:42","95092736","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:32:57","2026-06-12 02:32:57","95092736","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:33:12","2026-06-12 02:33:12","95105024","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:33:27","2026-06-12 02:33:27","95105024","pod=adservice-7bb8787db5-x75h9"
